rank,s1,s2,ntasks
43, 141, 139, 8926
43, 148, 76, 9812
43, 152, 138, 10405
43, 158, 71, 11220
43, 167, 136, 12583
43, 172, 8, 13266
43, 175, 118, 13778
43, 180, 137, 14660
689, 44, 44, 1024
689, 58, 26, 1719
689, 70, 20, 2483
689, 78, 11, 2931
689, 96, 28, 4157
689, 109, 105, 5197
689, 122, 71, 6506
689, 129, 114, 7358
689, 133, 112, 7829
689, 139, 30, 8509
689, 145, 144, 9452
689, 160, 61, 11500
689, 167, 47, 12387
689, 173, 7, 11722
689, 179, 147, 14490
28, 16, 9, 146
28, 20, 4, 215
28, 43, 27, 963
28, 59, 48, 1800
28, 75, 43, 2835
28, 95, 35, 4032
28, 108, 47, 5047
28, 120, 97, 6299
28, 127, 64, 5748
28, 131, 61, 7566
28, 137, 64, 8276
28, 143, 19, 9089
28, 147, 96, 9684
28, 150, 119, 10154
28, 160, 132, 9882
28, 164, 63, 11634
28, 171, 58, 13143
28, 172, 150, 13408
28, 179, 25, 14207
28, 180, 176, 14699
745, 2, 1, 5
745, 47, 14, 1132
745, 60, 7, 1819
745, 67, 23, 2280
745, 96, 24, 4086
745, 109, 109, 5201
745, 138, 108, 8487
745, 147, 111, 9699
745, 153, 64, 9907
745, 157, 83, 11069
745, 161, 31, 11213
745, 162, 134, 11881
745, 167, 79, 12280
745, 172, 72, 13321
745, 177, 128, 14116
745, 179, 54, 14397
745, 180, 147, 14670
649, 32, 18, 546
649, 59, 54, 1806
649, 63, 25, 2020
649, 75, 32, 2840
649, 82, 36, 2567
649, 92, 39, 3828
649, 106, 59, 4894
649, 115, 49, 5766
649, 121, 84, 6423
649, 131, 126, 7631
649, 138, 67, 8449
649, 142, 72, 8993
649, 146, 131, 9572
649, 155, 145, 10823
649, 160, 104, 10483
649, 163, 7, 11160
649, 169, 6, 11836
649, 171, 11, 12345
649, 176, 25, 11693
649, 178, 178, 14342
29, 13, 0, 92
29, 34, 34, 628
29, 50, 42, 1305
29, 63, 48, 1975
29, 80, 43, 2838
29, 87, 87, 3616
29, 96, 36, 4153
29, 104, 21, 4553
29, 107, 65, 4944
29, 118, 99, 5995
29, 123, 105, 6689
29, 130, 100, 7474
29, 134, 25, 7513
29, 137, 15, 8171
29, 143, 73, 9145
29, 149, 15, 9900
29, 153, 38, 10446
29, 156, 86, 10904
29, 162, 155, 11902
29, 165, 91, 12258
29, 170, 20, 11433
29, 172, 73, 13331
29, 180, 49, 14535
240, 20, 19, 230
240, 48, 35, 1201
240, 77, 12, 2973
240, 85, 67, 3306
240, 96, 68, 4197
240, 102, 16, 4422
240, 111, 95, 5360
240, 118, 56, 5679
240, 123, 113, 6697
240, 133, 42, 4960
240, 136, 127, 8234
240, 142, 111, 9040
240, 148, 120, 9856
240, 152, 148, 10415
240, 161, 89, 11034
240, 166, 99, 11949
240, 172, 111, 13369
240, 181, 157, 14822
13, 16, 2, 139
13, 37, 27, 729
13, 48, 45, 1211
13, 60, 24, 1836
13, 76, 38, 2922
13, 81, 76, 3277
13, 85, 51, 3413
13, 89, 77, 3631
13, 110, 35, 4201
13, 114, 7, 5588
13, 118, 109, 6102
13, 132, 78, 4772
13, 138, 105, 8487
13, 142, 31, 8872
13, 143, 135, 9207
13, 149, 145, 10030
13, 154, 45, 10023
13, 162, 37, 11784
13, 166, 1, 8648
13, 170, 95, 13010
13, 173, 96, 13498
274, 27, 8, 386
274, 52, 16, 1380
274, 60, 4, 1816
274, 71, 69, 2590
274, 88, 7, 3565
274, 98, 85, 4307
274, 107, 67, 4992
274, 116, 84, 5889
274, 133, 76, 7775
274, 141, 114, 8901
274, 145, 124, 9401
274, 153, 114, 10508
274, 157, 35, 11009
274, 162, 82, 11757
274, 169, 107, 12856
274, 172, 108, 13366
274, 181, 62, 6985
7, 32, 22, 550
7, 46, 23, 1094
7, 59, 37, 1789
7, 72, 34, 2602
7, 81, 43, 3226
7, 90, 46, 3651
7, 106, 73, 4772
7, 114, 48, 5645
7, 121, 11, 5645
7, 129, 24, 6970
7, 138, 47, 8429
7, 142, 87, 9016
7, 144, 104, 8912
7, 150, 56, 10091
7, 156, 4, 10394
7, 161, 85, 11417
7, 163, 64, 10863
7, 166, 157, 12469
7, 173, 25, 11312
7, 177, 38, 14017
7, 178, 113, 14277
667, 35, 18, 647
667, 52, 22, 1354
667, 67, 59, 2316
667, 89, 32, 3593
667, 99, 39, 4311
667, 105, 87, 4832
667, 111, 90, 5324
667, 129, 101, 7264
667, 138, 30, 8313
667, 142, 112, 9041
667, 144, 142, 9318
667, 151, 121, 10286
667, 161, 58, 11643
667, 163, 144, 11836
667, 172, 74, 13332
667, 175, 137, 13805
667, 179, 177, 14520
401, 30, 27, 492
401, 58, 46, 1739
401, 63, 55, 2038
401, 75, 75, 2883
401, 88, 31, 3526
401, 100, 96, 4490
401, 108, 84, 5102
401, 125, 87, 6831
401, 135, 26, 7791
401, 143, 69, 9141
401, 148, 18, 9051
401, 156, 123, 10957
401, 162, 151, 11898
401, 169, 47, 12764
401, 172, 68, 13326
401, 175, 147, 13815
401, 178, 121, 14285
8, 43, 42, 978
8, 67, 61, 2318
8, 78, 40, 3049
8, 112, 80, 5455
8, 115, 61, 5778
8, 122, 12, 6436
8, 128, 5, 6283
8, 132, 58, 7629
8, 137, 21, 8263
8, 140, 56, 8530
8, 148, 15, 9561
8, 154, 117, 8629
8, 158, 151, 11300
8, 170, 65, 12442
8, 178, 67, 14023
269, 28, 9, 415
269, 56, 53, 1631
269, 65, 65, 2189
269, 103, 25, 3536
269, 108, 25, 3814
269, 113, 108, 5596
269, 125, 34, 5844
269, 131, 102, 7607
269, 138, 82, 8460
269, 144, 89, 7801
269, 151, 143, 10308
269, 156, 126, 10620
269, 161, 158, 11743
269, 165, 85, 12284
269, 168, 31, 9070
269, 171, 13, 12644
269, 176, 36, 12921
269, 181, 113, 14781
25, 34, 23, 617
25, 48, 37, 1203
25, 68, 49, 2374
25, 75, 70, 2878
25, 99, 16, 4148
25, 104, 2, 4577
25, 108, 8, 4773
25, 115, 20, 5679
25, 120, 2, 6204
25, 121, 108, 6447
25, 133, 94, 7617
25, 141, 123, 8910
25, 148, 21, 9705
25, 151, 150, 10315
25, 161, 141, 11726
25, 165, 159, 12356
25, 171, 115, 13201
25, 175, 31, 9563
25, 176, 143, 13957
25, 180, 163, 14686
249, 45, 17, 1042
249, 57, 50, 1685
249, 67, 8, 2265
249, 77, 73, 3034
249, 101, 9, 4229
249, 115, 11, 5643
249, 124, 75, 6442
249, 135, 124, 8095
249, 151, 140, 10305
249, 170, 142, 13057
249, 175, 7, 10813
249, 177, 40, 12920
249, 180, 81, 14604
1, 37, 5, 707
1, 52, 4, 1330
1, 62, 55, 1990
1, 77, 41, 3000
1, 96, 26, 4123
1, 110, 53, 5181
1, 117, 37, 5816
1, 127, 118, 7105
1, 140, 71, 6218
1, 147, 84, 9671
1, 153, 25, 9665
1, 156, 13, 10156
1, 164, 16, 12036
1, 166, 143, 12456
1, 173, 99, 13253
1, 177, 116, 14104
1, 181, 138, 14806
402, 38, 36, 776
402, 42, 34, 928
402, 53, 26, 1443
402, 70, 0, 2464
402, 88, 86, 3703
402, 101, 84, 4438
402, 119, 58, 6128
402, 126, 42, 6682
402, 131, 18, 7402
402, 142, 1, 8855
402, 143, 121, 9193
402, 147, 130, 9718
402, 149, 119, 10004
402, 155, 70, 10644
402, 160, 14, 10983
402, 163, 59, 11644
402, 170, 80, 12995
402, 173, 61, 13449
402, 181, 169, 14837
245, 33, 33, 593
245, 55, 39, 1562
245, 76, 66, 2950
245, 87, 75, 3581
245, 96, 69, 4198
245, 111, 68, 5330
245, 118, 107, 6100
245, 127, 17, 7019
245, 136, 103, 8167
245, 142, 131, 9060
245, 147, 64, 9527
245, 150, 87, 10122
245, 154, 56, 9861
245, 159, 110, 10671
245, 165, 31, 12102
245, 168, 38, 12615
245, 173, 115, 13518
568, 20, 10, 221
568, 25, 5, 330
568, 44, 16, 996
568, 60, 57, 1869
568, 67, 3, 2260
568, 87, 50, 3531
568, 96, 4, 4021
568, 104, 66, 4405
568, 111, 1, 4357
568, 115, 31, 5738
568, 120, 28, 6246
568, 124, 46, 6738
568, 129, 50, 7294
568, 133, 50, 7387
568, 139, 77, 8598
568, 145, 107, 9415
568, 151, 129, 10241
568, 161, 97, 10742
568, 166, 75, 11152
568, 174, 28, 13356
568, 181, 167, 14835
581, 41, 27, 880
581, 63, 1, 1999
581, 76, 43, 2927
581, 88, 22, 3462
581, 106, 89, 4940
581, 115, 8, 5725
581, 119, 79, 5655
581, 126, 49, 6459
581, 130, 83, 7437
581, 134, 76, 7921
581, 138, 44, 8426
581, 140, 6, 8264
581, 144, 128, 8938
581, 150, 84, 10119
581, 159, 152, 11438
581, 173, 57, 10061
581, 178, 137, 14301
593, 50, 6, 1268
593, 58, 12, 1705
593, 65, 23, 2145
593, 96, 6, 4078
593, 103, 75, 3062
593, 109, 45, 4802
593, 119, 67, 6090
593, 130, 3, 7108
593, 137, 14, 8106
593, 140, 119, 8772
593, 156, 40, 10500
593, 166, 130, 12345
593, 173, 112, 13514
593, 178, 17, 14132
432, 31, 11, 507
432, 38, 16, 756
432, 62, 40, 1975
432, 93, 82, 3942
432, 102, 102, 4606
432, 119, 60, 6160
432, 126, 35, 6532
432, 132, 7, 7109
432, 141, 95, 8883
432, 147, 142, 9730
432, 150, 11, 9991
432, 158, 38, 11187
432, 161, 161, 11746
432, 164, 6, 11734
432, 166, 28, 12202
432, 175, 16, 13461
432, 178, 37, 13959
92, 29, 28, 463
92, 54, 32, 1503
92, 64, 16, 2075
92, 71, 58, 2579
92, 83, 50, 2879
92, 88, 45, 3648
92, 105, 32, 4732
92, 111, 38, 5311
92, 119, 33, 4824
92, 124, 17, 6703
92, 135, 88, 8060
92, 145, 99, 9010
92, 149, 143, 10028
92, 152, 93, 9486
92, 157, 48, 10937
92, 162, 46, 11793
92, 164, 23, 10821
92, 167, 146, 12593
92, 178, 158, 14322
191, 44, 37, 1017
191, 49, 2, 1215
191, 56, 12, 1587
191, 66, 31, 2221
191, 74, 19, 2729
191, 81, 7, 3188
191, 92, 81, 3866
191, 106, 96, 4947
191, 111, 62, 4643
191, 121, 8, 6336
191, 125, 92, 4987
191, 130, 82, 7378
191, 137, 100, 8344
191, 140, 82, 5390
191, 143, 99, 9171
191, 146, 44, 9096
191, 151, 91, 9421
191, 156, 46, 10877
191, 159, 56, 10645
191, 165, 71, 12263
191, 172, 5, 13100
191, 179, 149, 14492
241, 49, 45, 1258
241, 56, 43, 1621
241, 76, 48, 2929
241, 88, 33, 3553
241, 107, 33, 4893
241, 120, 116, 6334
241, 126, 115, 6998
241, 132, 92, 7208
241, 143, 62, 9134
241, 149, 30, 9816
241, 153, 106, 10423
241, 157, 26, 10995
241, 160, 35, 10677
241, 165, 118, 12316
241, 170, 88, 13003
241, 176, 133, 13600
656, 45, 21, 1046
656, 52, 49, 1413
656, 64, 37, 2096
656, 82, 2, 3217
656, 95, 56, 4063
656, 104, 58, 4490
656, 107, 75, 4982
656, 115, 76, 5793
656, 120, 99, 6304
656, 123, 20, 6597
656, 127, 116, 7080
656, 142, 28, 8957
656, 147, 93, 9654
656, 149, 93, 9978
656, 151, 119, 10282
656, 168, 17, 12506
656, 176, 172, 13986
663, 21, 4, 236
663, 27, 16, 394
663, 53, 42, 1459
663, 60, 16, 1828
663, 69, 16, 2410
663, 73, 65, 2724
663, 100, 100, 4494
663, 111, 64, 3622
663, 115, 112, 5829
663, 120, 57, 6256
663, 128, 27, 7142
663, 129, 104, 7348
663, 133, 21, 7656
663, 139, 80, 8601
663, 144, 25, 8161
663, 149, 131, 10016
663, 153, 133, 10059
663, 159, 20, 10131
663, 163, 74, 11798
663, 168, 77, 12633
663, 177, 29, 11277
663, 179, 161, 14504
663, 181, 170, 14838
261, 35, 6, 635
261, 47, 38, 1156
261, 54, 22, 1493
261, 70, 16, 2480
261, 77, 48, 3007
261, 94, 69, 3999
261, 112, 91, 5466
261, 117, 100, 5977
261, 125, 15, 6188
261, 134, 37, 7859
261, 139, 28, 8549
261, 145, 120, 9428
261, 149, 134, 10019
261, 154, 7, 10191
261, 162, 79, 11799
261, 166, 84, 11934
261, 175, 108, 13762
415, 50, 4, 1264
415, 55, 51, 1573
415, 74, 18, 2745
415, 83, 46, 3287
415, 93, 53, 3830
415, 96, 46, 4175
415, 104, 70, 3722
415, 111, 89, 5354
415, 128, 25, 7025
415, 131, 116, 7621
415, 142, 5, 8867
415, 148, 98, 9442
415, 155, 2, 10680
415, 156, 44, 10670
415, 159, 51, 11227
415, 163, 134, 11555
415, 169, 130, 12879
415, 171, 133, 13219
415, 177, 51, 14007
415, 178, 152, 14225
659, 46, 25, 1096
659, 52, 50, 1414
659, 60, 48, 1860
659, 74, 43, 2753
659, 81, 70, 3244
659, 97, 93, 4271
659, 107, 96, 5054
659, 115, 101, 5818
659, 126, 119, 7002
659, 139, 89, 8610
659, 150, 146, 10181
659, 161, 135, 11720
659, 168, 99, 12487
659, 173, 126, 11777
659, 177, 122, 14110
659, 179, 24, 14164
321, 31, 8, 504
321, 38, 34, 774
321, 56, 14, 1592
321, 61, 14, 1887
321, 69, 69, 2463
321, 77, 69, 3030
321, 94, 58, 3813
321, 100, 40, 4322
321, 113, 6, 5144
321, 116, 47, 5845
321, 127, 114, 7101
321, 135, 54, 8026
321, 142, 32, 8961
321, 143, 143, 9215
321, 146, 67, 9468
321, 155, 66, 10741
321, 157, 108, 10999
321, 162, 26, 11773
321, 165, 145, 12344
321, 170, 101, 12833
321, 178, 12, 11104
321, 180, 1, 14447
403, 40, 26, 845
403, 50, 27, 1290
403, 70, 48, 2495
403, 98, 87, 4309
403, 108, 106, 5130
403, 115, 4, 5691
403, 122, 28, 6489
403, 127, 112, 7099
403, 133, 48, 5494
403, 138, 4, 8357
403, 142, 12, 8752
403, 146, 110, 9515
403, 155, 42, 9961
403, 158, 84, 11233
403, 169, 7, 11992
403, 172, 52, 13286
403, 177, 85, 14073
403, 179, 1, 14132
403, 180, 73, 14596
320, 39, 39, 818
320, 52, 19, 1246
320, 64, 19, 2069
320, 70, 25, 2489
320, 78, 58, 3096
320, 93, 54, 3913
320, 97, 59, 3763
320, 114, 12, 5518
320, 121, 27, 6366
320, 125, 43, 6287
320, 134, 44, 7797
320, 139, 46, 8567
320, 142, 105, 9022
320, 146, 56, 8984
320, 153, 5, 7560
320, 155, 61, 10739
320, 158, 58, 11207
320, 161, 136, 11721
320, 163, 92, 6705
320, 165, 70, 12240
320, 171, 51, 13130
320, 172, 152, 13410
320, 180, 32, 14555
252, 33, 8, 568
252, 60, 21, 1833
252, 67, 26, 2283
252, 74, 29, 2752
252, 87, 55, 3494
252, 100, 28, 4403
252, 106, 66, 4845
252, 110, 109, 5287
252, 129, 121, 7365
252, 136, 99, 8060
252, 138, 135, 8517
252, 144, 53, 8891
252, 150, 112, 10147
252, 154, 126, 8045
252, 156, 136, 10970
252, 159, 157, 11443
252, 164, 124, 11915
252, 170, 67, 12866
252, 176, 103, 13917
582, 45, 5, 1029
582, 55, 44, 1566
582, 67, 4, 2261
582, 79, 60, 3100
582, 94, 31, 3503
582, 99, 31, 3127
582, 104, 69, 4717
582, 109, 38, 5124
582, 119, 109, 6207
582, 136, 129, 8236
582, 142, 7, 8936
582, 145, 20, 8080
582, 148, 53, 9779
582, 151, 116, 10178
582, 170, 55, 12024
582, 177, 23, 11483
582, 179, 4, 14110
242, 8, 5, 42
242, 43, 2, 939
242, 64, 59, 2118
242, 72, 45, 2624
242, 89, 2, 3596
242, 96, 67, 4182
242, 111, 104, 5369
242, 118, 92, 5969
242, 127, 100, 7084
242, 134, 103, 7440
242, 141, 132, 8860
242, 149, 86, 9971
242, 153, 145, 10538
242, 161, 70, 11650
242, 166, 123, 12441
242, 176, 156, 13970
109, 51, 14, 1328
109, 58, 22, 1713
109, 65, 63, 2187
109, 95, 77, 4107
109, 109, 79, 4730
109, 118, 105, 6098
109, 127, 70, 5022
109, 132, 70, 6254
109, 145, 75, 9300
109, 150, 143, 10178
109, 154, 136, 10659
109, 160, 85, 10695
109, 163, 1, 11136
109, 167, 88, 12536
109, 173, 1, 11533
109, 177, 25, 12985
109, 178, 94, 14258
350, 12, 4, 83
350, 49, 34, 1247
350, 58, 48, 1741
350, 75, 49, 2804
350, 87, 42, 3508
350, 96, 76, 4198
350, 103, 17, 4537
350, 115, 77, 5794
350, 123, 121, 6705
350, 131, 69, 7574
350, 138, 54, 8436
350, 141, 44, 8827
350, 144, 139, 9316
350, 154, 50, 9715
350, 159, 77, 11369
350, 170, 99, 12995
350, 174, 16, 13165
350, 178, 146, 14310
244, 51, 18, 1332
244, 68, 23, 2348
244, 75, 68, 2876
244, 81, 55, 3231
244, 91, 53, 3631
244, 104, 17, 4617
244, 110, 59, 5080
244, 118, 87, 6080
244, 122, 42, 6503
244, 127, 115, 7102
244, 137, 27, 8271
244, 141, 40, 8681
244, 149, 132, 10017
244, 154, 137, 10660
244, 163, 121, 11844
244, 170, 136, 13051
244, 174, 86, 13617
244, 181, 159, 14203
105, 19, 4, 195
105, 41, 32, 885
105, 60, 25, 1837
105, 64, 8, 2067
105, 74, 13, 2742
105, 86, 59, 3396
105, 95, 88, 4121
105, 103, 92, 4657
105, 126, 53, 6946
105, 132, 120, 7740
105, 138, 83, 8465
105, 142, 13, 8801
105, 148, 60, 9796
105, 151, 71, 7034
105, 155, 97, 10011
105, 160, 5, 10614
105, 165, 57, 12256
105, 171, 131, 13217
105, 175, 54, 13724
105, 178, 66, 13923
105, 180, 110, 14633
243, 52, 15, 1375
243, 68, 57, 2382
243, 78, 20, 3051
243, 91, 68, 3766
243, 99, 61, 4302
243, 106, 83, 4934
243, 113, 55, 5257
243, 122, 38, 6499
243, 126, 110, 6948
243, 134, 40, 7281
243, 139, 73, 8594
243, 149, 82, 9967
243, 156, 97, 10270
243, 165, 82, 12236
243, 172, 36, 13286
243, 175, 151, 13814
652, 17, 11, 165
652, 62, 54, 1989
652, 68, 22, 2347
652, 81, 46, 3250
652, 86, 25, 3216
652, 95, 74, 4075
652, 100, 62, 4366
652, 111, 6, 4421
652, 115, 53, 5770
652, 120, 35, 6204
652, 128, 31, 6947
652, 129, 113, 7357
652, 136, 63, 7936
652, 142, 108, 8855
652, 148, 22, 8773
652, 155, 98, 9201
652, 158, 67, 11216
652, 165, 79, 12267
652, 169, 161, 12910
652, 171, 147, 13233
652, 173, 140, 13491
256, 26, 12, 363
256, 46, 45, 1116
256, 52, 51, 1415
256, 60, 53, 1865
256, 72, 56, 2640
256, 83, 2, 3255
256, 93, 15, 3401
256, 99, 46, 4267
256, 104, 44, 4530
256, 107, 22, 4717
256, 120, 14, 6013
256, 122, 51, 6512
256, 124, 70, 5591
256, 137, 7, 8207
256, 143, 124, 9196
256, 149, 40, 9923
256, 154, 124, 10090
256, 167, 78, 8906
256, 171, 69, 13155
256, 174, 161, 13221
256, 179, 76, 14419
256, 181, 79, 14738
668, 30, 11, 476
668, 63, 37, 2034
668, 79, 67, 2816
668, 84, 68, 3364
668, 95, 44, 4069
668, 101, 95, 4541
668, 112, 30, 4322
668, 117, 116, 6005
668, 130, 107, 7481
668, 135, 135, 8106
668, 155, 131, 10809
668, 158, 104, 11253
668, 162, 40, 11782
668, 168, 1, 10885
668, 172, 6, 13194
668, 175, 62, 9631
668, 177, 134, 14122
668, 180, 64, 14581
569, 28, 21, 427
569, 45, 14, 1039
569, 57, 1, 1636
569, 71, 38, 2566
569, 86, 78, 3132
569, 104, 90, 4744
569, 113, 7, 5212
569, 122, 9, 6470
569, 126, 58, 6869
569, 130, 46, 7420
569, 132, 49, 7310
569, 138, 127, 8509
569, 144, 113, 9291
569, 154, 80, 10249
569, 159, 100, 11264
569, 164, 66, 12040
569, 166, 135, 12014
569, 176, 134, 13910
564, 24, 2, 302
564, 36, 3, 668
564, 57, 54, 1689
564, 76, 5, 2889
564, 88, 47, 3664
564, 101, 2, 4282
564, 110, 93, 5271
564, 116, 99, 5896
564, 123, 4, 6587
564, 129, 80, 7192
564, 134, 36, 7827
564, 137, 70, 8279
564, 147, 104, 9682
564, 150, 10, 10042
564, 159, 61, 11354
564, 170, 159, 13074
564, 179, 146, 14489
94, 46, 26, 1097
94, 60, 12, 1824
94, 64, 46, 2105
94, 70, 38, 2502
94, 81, 80, 3287
94, 85, 54, 3431
94, 89, 85, 3746
94, 103, 80, 4645
94, 113, 76, 5536
94, 117, 45, 5844
94, 127, 94, 7039
94, 137, 125, 8369
94, 147, 126, 9672
94, 152, 14, 9225
94, 157, 57, 11048
94, 162, 84, 11826
94, 169, 106, 12855
94, 171, 125, 13146
94, 177, 39, 14027
94, 179, 129, 14472
654, 9, 3, 49
654, 58, 50, 1743
654, 63, 29, 2006
654, 85, 64, 2903
654, 88, 67, 3669
654, 102, 50, 4203
654, 108, 26, 4142
654, 119, 118, 6216
654, 132, 105, 7720
654, 143, 127, 9199
654, 150, 115, 10150
654, 157, 23, 10883
654, 161, 16, 11601
654, 162, 138, 11885
654, 165, 27, 12225
654, 168, 82, 12190
654, 176, 173, 13987
106, 43, 10, 936
106, 68, 21, 2346
106, 71, 4, 2522
106, 84, 9, 3275
106, 99, 48, 3502
106, 112, 71, 4853
106, 118, 101, 5878
106, 126, 112, 6995
106, 131, 52, 7557
106, 137, 49, 8041
106, 142, 141, 9070
106, 147, 43, 9294
106, 153, 72, 10094
106, 157, 77, 11068
106, 160, 149, 11573
106, 164, 79, 11677
106, 168, 141, 12332
106, 175, 120, 13788
106, 178, 128, 14292
106, 181, 68, 14661
345, 40, 21, 840
345, 51, 20, 1334
345, 63, 4, 2002
345, 84, 16, 3290
345, 94, 40, 3512
345, 108, 82, 4984
345, 124, 122, 6814
345, 133, 31, 6967
345, 138, 52, 8434
345, 142, 93, 8892
345, 144, 50, 8310
345, 149, 140, 10025
345, 155, 14, 10305
345, 157, 6, 10997
345, 158, 102, 11229
345, 164, 94, 11871
345, 168, 85, 12671
345, 174, 113, 13644
657, 23, 12, 288
657, 57, 56, 1691
657, 78, 37, 3076
657, 95, 50, 4057
657, 104, 26, 4320
657, 112, 57, 5277
657, 120, 31, 6056
657, 122, 35, 6496
657, 128, 94, 7192
657, 132, 26, 7491
657, 142, 4, 8828
657, 147, 26, 9394
657, 150, 61, 10096
657, 156, 69, 10903
657, 162, 91, 11800
657, 166, 150, 12463
657, 176, 46, 13732
657, 180, 114, 14637
101, 5, 2, 18
101, 46, 19, 1090
101, 58, 53, 1746
101, 65, 28, 2152
101, 81, 74, 3269
101, 87, 51, 3576
101, 92, 90, 3875
101, 125, 102, 6040
101, 131, 38, 7543
101, 135, 69, 8041
101, 146, 34, 8511
101, 150, 3, 10027
101, 158, 72, 11221
101, 164, 87, 12119
101, 167, 69, 12521
101, 172, 168, 13426
101, 181, 179, 14847
658, 9, 9, 55
658, 14, 2, 108
658, 19, 1, 192
658, 60, 59, 1871
658, 64, 26, 2085
658, 77, 44, 3005
658, 81, 60, 3266
658, 86, 64, 3063
658, 95, 39, 4072
658, 103, 95, 4660
658, 112, 5, 4676
658, 120, 9, 6225
658, 123, 47, 6631
658, 131, 4, 7404
658, 136, 107, 8214
658, 140, 41, 6248
658, 144, 108, 5611
658, 148, 28, 9764
658, 154, 70, 10019
658, 166, 146, 12459
85, 36, 31, 696
85, 52, 25, 1388
85, 58, 0, 1692
85, 65, 8, 2132
85, 80, 32, 3116
85, 84, 80, 3391
85, 94, 73, 3312
85, 110, 26, 4753
85, 116, 43, 4297
85, 123, 94, 6678
85, 131, 54, 7559
85, 135, 134, 8105
85, 148, 27, 9761
85, 153, 35, 8861
85, 155, 81, 10757
85, 157, 78, 11068
85, 162, 5, 11752
85, 168, 145, 12730
85, 179, 85, 14428
85, 181, 152, 12342
258, 39, 6, 785
258, 44, 24, 1004
258, 64, 54, 2113
258, 71, 13, 2498
258, 91, 84, 3824
258, 110, 79, 5154
258, 121, 49, 6299
258, 127, 69, 7064
258, 137, 68, 8312
258, 141, 92, 7197
258, 144, 51, 9144
258, 150, 81, 10116
258, 154, 89, 8989
258, 161, 112, 11640
258, 163, 120, 11765
258, 168, 83, 12632
258, 176, 115, 13929
327, 35, 9, 638
327, 52, 35, 1399
327, 67, 46, 2303
327, 86, 51, 3480
327, 91, 38, 3762
327, 98, 39, 4233
327, 108, 92, 5116
327, 128, 42, 7134
327, 134, 105, 7926
327, 140, 92, 8128
327, 152, 110, 8100
327, 155, 134, 10812
327, 159, 21, 11172
327, 163, 133, 10808
327, 171, 15, 12885
327, 174, 122, 13653
327, 179, 63, 14249
662, 54, 15, 1486
662, 73, 44, 2688
662, 87, 4, 3367
662, 95, 93, 4126
662, 98, 50, 2860
662, 102, 96, 4600
662, 111, 76, 5258
662, 119, 83, 5967
662, 128, 15, 6901
662, 131, 119, 7624
662, 141, 77, 8869
662, 148, 49, 9182
662, 154, 5, 8097
662, 157, 116, 11101
662, 162, 68, 11815
662, 164, 145, 12179
662, 169, 50, 11996
662, 171, 18, 12558
662, 175, 76, 13478
662, 178, 71, 12975
248, 29, 14, 449
248, 36, 14, 679
248, 59, 2, 1754
248, 64, 61, 2120
248, 77, 74, 3035
248, 87, 10, 3377
248, 98, 84, 4306
248, 115, 106, 5823
248, 120, 22, 5689
248, 126, 39, 6932
248, 134, 5, 5334
248, 136, 23, 7688
248, 139, 7, 8528
248, 145, 55, 7900
248, 150, 53, 10088
248, 154, 107, 10610
248, 162, 119, 11865
248, 170, 40, 11941
248, 178, 53, 14123
248, 181, 31, 9834
114, 3, 3, 10
114, 30, 16, 481
114, 45, 40, 1065
114, 57, 32, 1667
114, 69, 29, 2423
114, 94, 59, 3855
114, 107, 55, 4935
114, 118, 57, 5766
114, 127, 56, 6499
114, 133, 103, 5947
114, 138, 3, 8296
114, 144, 87, 9271
114, 150, 130, 10165
114, 154, 133, 10319
114, 163, 137, 12007
114, 170, 66, 12794
114, 173, 53, 12892
114, 177, 84, 14072
176, 18, 10, 182
176, 44, 12, 992
176, 61, 37, 1910
176, 74, 53, 2781
176, 77, 20, 2981
176, 85, 74, 3267
176, 91, 67, 3314
176, 98, 53, 3909
176, 106, 55, 4781
176, 114, 6, 5576
176, 117, 108, 5710
176, 131, 80, 7562
176, 135, 37, 8006
176, 145, 46, 9327
176, 148, 148, 9884
176, 155, 53, 10586
176, 157, 53, 11041
176, 159, 6, 10808
176, 163, 68, 11952
176, 167, 138, 12585
176, 172, 20, 12906
176, 175, 107, 13775
176, 179, 158, 14501
337, 20, 7, 218
337, 43, 16, 952
337, 59, 26, 1778
337, 70, 42, 2489
337, 80, 31, 2734
337, 92, 47, 3817
337, 106, 30, 4568
337, 114, 27, 5629
337, 118, 110, 6103
337, 127, 95, 7083
337, 136, 17, 8124
337, 139, 31, 8551
337, 142, 76, 9005
337, 144, 58, 8961
337, 150, 40, 10074
337, 160, 8, 11450
337, 164, 69, 12103
337, 168, 86, 12672
337, 177, 69, 14057
337, 179, 169, 14512
103, 48, 23, 1187
103, 65, 62, 2186
103, 94, 61, 3996
103, 104, 73, 3425
103, 111, 52, 4984
103, 121, 4, 5929
103, 126, 109, 6525
103, 134, 32, 7851
103, 137, 82, 8135
103, 147, 15, 9324
103, 150, 24, 10059
103, 158, 116, 11260
103, 170, 156, 13071
103, 176, 137, 13951
172, 5, 3, 19
172, 55, 29, 1541
172, 78, 0, 3038
172, 97, 68, 4186
172, 105, 103, 4848
172, 119, 21, 6065
172, 128, 57, 7092
172, 134, 124, 7968
172, 142, 29, 8834
172, 147, 143, 9731
172, 150, 23, 10056
172, 155, 67, 10745
172, 158, 79, 11219
172, 164, 111, 11963
172, 170, 128, 13001
172, 173, 161, 13518
172, 177, 163, 14037
172, 180, 115, 14638
