rank,s1,s2,ntasks
301, 174, 37, 12123
301, 176, 166, 13980
219, 26, 15, 366
219, 30, 13, 478
219, 44, 21, 1001
219, 51, 44, 1358
219, 54, 41, 1512
219, 59, 46, 1798
219, 63, 59, 2054
219, 73, 20, 2675
219, 77, 16, 2977
219, 82, 17, 3226
219, 94, 56, 3634
219, 99, 54, 4351
219, 101, 50, 3981
219, 107, 24, 4849
219, 113, 46, 5534
219, 116, 42, 3961
219, 118, 35, 5665
219, 121, 95, 6434
219, 124, 1, 6041
219, 126, 96, 6980
219, 129, 113, 7357
219, 133, 115, 7837
219, 138, 69, 8451
219, 140, 52, 8493
219, 143, 139, 9211
219, 146, 70, 8889
219, 151, 124, 10250
219, 160, 86, 10829
219, 163, 80, 11528
219, 165, 79, 12267
219, 168, 28, 12543
219, 172, 89, 13347
219, 177, 18, 9957
219, 178, 73, 13433
326, 11, 1, 68
326, 19, 13, 204
326, 25, 19, 344
326, 40, 8, 827
326, 49, 43, 1256
326, 64, 14, 2073
326, 67, 55, 2312
326, 74, 41, 2714
326, 80, 28, 3139
326, 85, 35, 2983
326, 90, 27, 3615
326, 96, 91, 4220
326, 102, 68, 4529
326, 106, 60, 4908
326, 108, 90, 5114
326, 118, 24, 4787
326, 119, 81, 6177
326, 122, 97, 6558
326, 125, 125, 6906
326, 141, 63, 8308
326, 145, 35, 8421
326, 147, 87, 9675
326, 148, 75, 9811
326, 151, 120, 10285
326, 154, 48, 5799
326, 155, 3, 9795
326, 157, 94, 11078
326, 159, 54, 11328
326, 161, 86, 11486
326, 163, 65, 11011
326, 166, 111, 12209
326, 172, 17, 13275
326, 175, 15, 10756
326, 176, 38, 13842
326, 178, 61, 14225
326, 180, 165, 14688
135, 25, 24, 349
135, 37, 13, 715
135, 50, 34, 1297
135, 53, 12, 1426
135, 57, 36, 1671
135, 63, 14, 2012
135, 70, 39, 2503
135, 77, 48, 3007
135, 88, 80, 3697
135, 96, 4, 4021
135, 102, 17, 4460
135, 107, 58, 5005
135, 110, 9, 5116
135, 113, 102, 5590
135, 118, 62, 5743
135, 121, 97, 6432
135, 127, 123, 7110
135, 134, 5, 5334
135, 134, 126, 7886
135, 137, 78, 8286
135, 142, 91, 8667
135, 145, 34, 8273
135, 146, 100, 9525
135, 149, 58, 9943
135, 150, 58, 10093
135, 152, 25, 9211
135, 154, 88, 10618
135, 159, 45, 10779
135, 164, 14, 11469
135, 165, 57, 12256
135, 168, 165, 12750
135, 171, 117, 13203
135, 174, 118, 13328
135, 177, 103, 14091
135, 179, 160, 14503
135, 181, 130, 14785
58, 30, 19, 484
58, 39, 38, 817
58, 52, 31, 1393
58, 56, 21, 1599
58, 64, 22, 2065
58, 70, 33, 2491
58, 79, 45, 2514
58, 85, 37, 3288
58, 88, 55, 3617
58, 97, 27, 4092
58, 104, 37, 4510
58, 107, 41, 4934
58, 114, 16, 5618
58, 116, 52, 5361
58, 119, 59, 6155
58, 125, 103, 6187
58, 129, 64, 6995
58, 132, 101, 6971
58, 137, 131, 8375
58, 141, 74, 8823
58, 143, 38, 9110
58, 144, 74, 8821
58, 147, 88, 9676
58, 149, 46, 9931
58, 150, 53, 10088
58, 152, 20, 8186
58, 154, 47, 10557
58, 158, 104, 11253
58, 160, 66, 11505
58, 161, 161, 11746
58, 162, 162, 11909
58, 164, 65, 11954
58, 168, 68, 12655
58, 170, 143, 13058
58, 172, 70, 13293
58, 176, 143, 13957
58, 179, 42, 14347
58, 180, 149, 14672
237, 29, 26, 461
237, 44, 28, 1008
237, 49, 19, 1198
237, 52, 13, 1355
237, 57, 13, 1648
237, 72, 23, 2565
237, 75, 23, 2823
237, 81, 13, 3156
237, 88, 28, 3644
237, 94, 67, 3788
237, 100, 64, 4344
237, 106, 5, 4575
237, 110, 60, 5229
237, 113, 39, 5527
237, 117, 96, 5987
237, 122, 98, 6559
237, 125, 59, 6756
237, 130, 12, 7230
237, 132, 65, 6839
237, 136, 101, 7992
237, 139, 125, 8646
237, 144, 87, 9271
237, 147, 143, 9731
237, 149, 1, 9885
237, 150, 0, 10034
237, 153, 16, 10423
237, 154, 92, 7427
237, 156, 13, 10156
237, 160, 35, 10677
237, 162, 119, 11865
237, 166, 138, 12451
237, 169, 146, 12895
237, 172, 116, 13374
237, 177, 42, 12987
237, 178, 117, 14281
93, 19, 9, 200
93, 35, 10, 639
93, 53, 21, 1438
93, 55, 35, 1558
93, 68, 51, 2376
93, 73, 31, 2670
93, 79, 36, 2638
93, 81, 44, 3239
93, 83, 53, 3223
93, 87, 77, 3603
93, 93, 44, 3712
93, 95, 9, 4027
93, 97, 92, 4270
93, 113, 2, 5453
93, 115, 4, 5691
93, 118, 112, 6105
93, 120, 111, 6329
93, 124, 58, 6689
93, 127, 50, 7028
93, 130, 67, 7438
93, 132, 67, 7546
93, 137, 42, 8222
93, 140, 73, 8117
93, 147, 40, 9331
93, 149, 127, 10012
93, 153, 20, 9208
93, 154, 71, 9757
93, 157, 143, 11134
93, 158, 151, 11300
93, 164, 61, 12095
93, 166, 148, 12461
93, 171, 81, 13167
93, 172, 87, 13345
93, 174, 60, 13414
93, 176, 99, 13913
93, 178, 150, 14314
93, 181, 117, 14300
261, 22, 11, 264
261, 39, 34, 813
261, 52, 35, 1399
261, 61, 6, 1879
261, 66, 13, 2203
261, 71, 56, 2560
261, 77, 31, 2992
261, 81, 56, 3246
261, 88, 60, 3677
261, 92, 89, 3874
261, 109, 79, 4730
261, 113, 48, 5405
261, 119, 66, 6050
261, 122, 115, 6576
261, 125, 7, 5939
261, 129, 18, 6496
261, 134, 44, 7797
261, 135, 108, 7630
261, 142, 21, 8949
261, 143, 68, 9140
261, 144, 130, 9300
261, 148, 18, 9051
261, 153, 26, 9785
261, 155, 54, 10732
261, 156, 44, 10670
261, 157, 125, 11025
261, 160, 111, 10469
261, 162, 88, 11835
261, 164, 113, 12121
261, 167, 36, 11544
261, 168, 161, 12746
261, 171, 98, 13173
261, 173, 59, 12998
261, 177, 74, 13508
261, 178, 23, 12107
261, 179, 99, 14442
261, 180, 64, 14581
71, 26, 6, 357
71, 35, 26, 655
71, 42, 15, 909
71, 55, 33, 1545
71, 67, 53, 2310
71, 70, 47, 2511
71, 77, 63, 3024
71, 88, 48, 3621
71, 102, 86, 4590
71, 107, 76, 5013
71, 112, 7, 5035
71, 114, 1, 5528
71, 115, 5, 5696
71, 120, 94, 6312
71, 123, 50, 6634
71, 125, 81, 6807
71, 128, 89, 6871
71, 131, 52, 7557
71, 134, 107, 7951
71, 137, 71, 8144
71, 141, 133, 8920
71, 148, 50, 9569
71, 150, 17, 10052
71, 153, 39, 10447
71, 155, 132, 10464
71, 157, 155, 11146
71, 159, 0, 7789
71, 160, 65, 11433
71, 164, 123, 12157
71, 167, 66, 11821
71, 169, 6, 11836
71, 169, 138, 12887
71, 170, 125, 12602
71, 174, 124, 13202
71, 179, 43, 14366
71, 181, 163, 13884
352, 27, 9, 387
352, 42, 21, 915
352, 46, 31, 1102
352, 48, 9, 1175
352, 59, 31, 1783
352, 64, 20, 2078
352, 68, 7, 2332
352, 70, 59, 2523
352, 77, 62, 3023
352, 88, 76, 3688
352, 94, 87, 4025
352, 99, 89, 4383
352, 104, 59, 4553
352, 107, 19, 4583
352, 111, 49, 3462
352, 112, 99, 5474
352, 114, 17, 5619
352, 116, 34, 3866
352, 118, 42, 5661
352, 120, 77, 6294
352, 122, 87, 6548
352, 123, 123, 6707
352, 127, 87, 7073
352, 130, 109, 7483
352, 134, 48, 7325
352, 137, 18, 7772
352, 141, 129, 8916
352, 145, 101, 7280
352, 147, 96, 9684
352, 149, 44, 9929
352, 150, 41, 10072
352, 154, 93, 10022
352, 157, 40, 10977
352, 159, 119, 11071
352, 167, 104, 12447
352, 169, 91, 12784
352, 171, 20, 12577
352, 171, 162, 13248
352, 172, 146, 13404
352, 176, 175, 13989
70, 34, 16, 610
70, 51, 13, 1327
70, 59, 16, 1768
70, 64, 10, 2069
70, 71, 64, 2585
70, 81, 47, 3252
70, 87, 83, 3612
70, 93, 21, 3756
70, 95, 65, 4051
70, 102, 44, 4209
70, 105, 61, 4807
70, 110, 101, 5279
70, 119, 110, 6208
70, 126, 117, 7000
70, 133, 111, 7739
70, 140, 63, 6753
70, 142, 117, 9046
70, 146, 86, 9527
70, 151, 27, 10142
70, 153, 121, 10511
70, 156, 38, 10872
70, 157, 137, 11128
70, 159, 107, 11350
70, 164, 153, 12187
70, 167, 151, 12598
70, 171, 123, 13209
70, 173, 83, 13415
70, 176, 115, 13929
70, 180, 112, 14635
306, 21, 6, 238
306, 36, 18, 683
306, 39, 4, 783
306, 44, 40, 1020
306, 52, 38, 1402
306, 60, 36, 1848
306, 62, 51, 1986
306, 66, 38, 2228
306, 68, 50, 2375
306, 70, 37, 2501
306, 77, 34, 2995
306, 86, 83, 3525
306, 94, 51, 3972
306, 97, 77, 4029
306, 106, 30, 4568
306, 110, 79, 5154
306, 113, 79, 5567
306, 117, 81, 5954
306, 121, 19, 5515
306, 123, 107, 6691
306, 127, 75, 6509
306, 132, 21, 7541
306, 135, 102, 7533
306, 139, 11, 8457
306, 143, 58, 9130
306, 144, 135, 9312
306, 153, 81, 10470
306, 155, 119, 10766
306, 158, 75, 11224
306, 161, 69, 11654
306, 163, 37, 11252
306, 166, 147, 12460
306, 169, 159, 12908
306, 172, 28, 13286
306, 175, 26, 11742
306, 176, 95, 13909
306, 178, 145, 14309
306, 181, 46, 14508
74, 32, 23, 551
74, 52, 16, 1380
74, 57, 35, 1670
74, 70, 41, 2411
74, 81, 65, 3254
74, 88, 9, 3617
74, 95, 61, 4094
74, 100, 19, 4098
74, 104, 85, 4739
74, 106, 71, 4673
74, 111, 52, 4984
74, 116, 59, 5695
74, 121, 104, 6443
74, 124, 66, 6587
74, 127, 17, 7019
74, 132, 54, 7680
74, 135, 42, 7410
74, 138, 3, 8296
74, 141, 53, 8845
74, 143, 12, 9084
74, 145, 60, 9368
74, 147, 44, 9502
74, 148, 23, 9164
74, 150, 102, 10137
74, 153, 91, 5833
74, 154, 20, 9427
74, 156, 4, 10394
74, 158, 105, 11254
74, 161, 92, 10860
74, 164, 91, 11376
74, 166, 149, 12462
74, 170, 20, 11433
74, 171, 56, 13091
74, 173, 172, 13574
74, 178, 37, 13959
74, 180, 119, 14642
81, 9, 8, 54
81, 34, 23, 617
81, 44, 12, 992
81, 53, 17, 1434
81, 56, 44, 1622
81, 63, 9, 2007
81, 69, 51, 2445
81, 73, 46, 2706
81, 79, 37, 2742
81, 83, 16, 3257
81, 88, 4, 3478
81, 95, 0, 3842
81, 98, 89, 4309
81, 107, 6, 4827
81, 109, 81, 5173
81, 113, 78, 5245
81, 119, 98, 5649
81, 122, 61, 6522
81, 124, 84, 6498
81, 132, 29, 5573
81, 137, 54, 8298
81, 139, 44, 8565
81, 141, 21, 8792
81, 142, 122, 9051
81, 143, 111, 9183
81, 147, 34, 9342
81, 149, 3, 9850
81, 152, 56, 7206
81, 153, 100, 10422
81, 155, 20, 10039
81, 155, 150, 10828
81, 157, 97, 10977
81, 160, 14, 10983
81, 161, 76, 11661
81, 162, 64, 11811
81, 164, 110, 11896
81, 167, 17, 12362
81, 169, 153, 12902
81, 171, 120, 13206
81, 172, 102, 13360
81, 175, 45, 12724
81, 177, 41, 12495
81, 179, 115, 14458
81, 181, 37, 13749
305, 21, 5, 237
305, 37, 35, 737
305, 49, 38, 1251
305, 52, 37, 1401
305, 58, 55, 1748
305, 68, 11, 2336
305, 74, 9, 2742
305, 76, 30, 2909
305, 81, 7, 3188
305, 84, 80, 3391
305, 93, 27, 3826
305, 95, 34, 4028
305, 98, 60, 4105
305, 103, 2, 4490
305, 107, 61, 5019
305, 112, 51, 5423
305, 114, 7, 5588
305, 116, 25, 5192
305, 119, 25, 5835
305, 122, 15, 6475
305, 124, 41, 4924
305, 127, 32, 7015
305, 130, 22, 7270
305, 134, 28, 7876
305, 136, 114, 8221
305, 137, 122, 8366
305, 139, 84, 8605
305, 145, 2, 9289
305, 147, 6, 9355
305, 147, 136, 9724
305, 148, 125, 9759
305, 153, 50, 9531
305, 155, 14, 10305
305, 155, 145, 10823
305, 157, 112, 11103
305, 158, 102, 11229
305, 161, 28, 11613
305, 162, 140, 11887
305, 165, 149, 12348
305, 167, 106, 12554
305, 169, 66, 12530
305, 170, 39, 12954
305, 173, 27, 13226
305, 175, 54, 13724
305, 176, 121, 13935
305, 180, 101, 14624
345, 30, 8, 473
345, 33, 11, 547
345, 40, 9, 828
345, 52, 34, 1398
345, 58, 49, 1740
345, 63, 43, 1975
345, 71, 1, 2535
345, 75, 59, 2867
345, 81, 27, 3226
345, 85, 14, 2924
345, 87, 79, 3608
345, 93, 38, 3880
345, 95, 14, 3949
345, 96, 65, 4163
345, 105, 37, 4655
345, 110, 108, 5286
345, 116, 48, 4179
345, 122, 48, 6508
345, 125, 116, 6605
345, 132, 32, 7613
345, 135, 20, 7225
345, 137, 46, 8290
345, 139, 10, 8524
345, 144, 57, 7000
345, 147, 17, 9605
345, 148, 85, 9821
345, 150, 32, 10067
345, 151, 148, 10313
345, 157, 15, 10990
345, 158, 134, 11283
345, 161, 80, 11324
345, 162, 74, 11821
345, 163, 124, 10684
345, 166, 81, 12395
345, 169, 135, 12884
345, 172, 96, 13354
345, 175, 94, 13762
345, 177, 110, 14098
345, 179, 34, 14317
345, 180, 110, 14633
68, 25, 23, 348
68, 48, 5, 1160
68, 62, 38, 1973
68, 66, 57, 2247
68, 73, 47, 2707
68, 80, 62, 2985
68, 88, 13, 3477
68, 96, 71, 4132
68, 106, 1, 4587
68, 109, 15, 3391
68, 112, 76, 5407
68, 114, 0, 5475
68, 116, 103, 5908
68, 126, 83, 4948
68, 127, 49, 6622
68, 130, 61, 7435
68, 132, 105, 7720
68, 138, 43, 8425
68, 141, 51, 8843
68, 143, 17, 9089
68, 145, 47, 9346
68, 148, 16, 9752
68, 149, 122, 10007
68, 150, 113, 10148
68, 153, 143, 10536
68, 155, 89, 10373
68, 157, 113, 11104
68, 159, 74, 11326
68, 161, 101, 10478
68, 164, 97, 11363
68, 167, 140, 12529
68, 171, 80, 13166
68, 172, 88, 13346
68, 175, 82, 13750
68, 179, 176, 14519
262, 31, 2, 498
262, 44, 39, 1019
262, 49, 8, 1221
262, 53, 46, 1463
262, 57, 46, 1681
262, 64, 12, 2070
262, 69, 40, 2434
262, 78, 78, 3116
262, 96, 46, 4175
262, 104, 83, 4737
262, 107, 35, 4951
262, 114, 85, 5687
262, 116, 1, 4463
262, 118, 64, 5418
262, 120, 26, 6180
262, 121, 117, 6456
262, 127, 77, 7009
262, 133, 75, 7560
262, 137, 60, 8304
262, 139, 43, 8564
262, 144, 51, 9144
262, 147, 137, 9725
262, 149, 128, 10013
262, 150, 124, 10159
262, 155, 128, 10659
262, 157, 12, 10883
262, 158, 109, 11254
262, 162, 148, 11895
262, 165, 18, 12063
262, 168, 107, 12693
262, 173, 66, 12798
262, 175, 66, 12731
262, 176, 98, 13669
262, 179, 96, 14439
262, 181, 9, 14334
212, 36, 17, 682
212, 42, 37, 931
212, 48, 34, 1200
212, 59, 19, 1768
212, 65, 40, 2164
212, 75, 65, 2873
212, 90, 9, 3548
212, 99, 92, 4386
212, 105, 45, 4707
212, 111, 79, 5259
212, 116, 62, 4350
212, 122, 100, 6561
212, 124, 47, 6741
212, 130, 87, 7461
212, 131, 101, 7606
212, 136, 25, 8012
212, 137, 43, 8245
212, 142, 45, 8974
212, 144, 28, 9197
212, 148, 139, 9875
212, 152, 81, 10309
212, 155, 35, 10314
212, 157, 124, 11112
212, 160, 47, 11474
212, 162, 133, 11879
212, 166, 163, 11890
212, 170, 12, 9786
212, 171, 40, 12938
212, 173, 97, 12924
212, 180, 77, 14600
309, 36, 10, 675
309, 39, 5, 784
309, 52, 44, 1408
309, 60, 32, 1844
309, 63, 8, 2006
309, 67, 50, 2307
309, 72, 0, 2587
309, 77, 8, 2969
309, 81, 4, 3157
309, 86, 40, 2937
309, 95, 12, 3873
309, 99, 28, 4248
309, 103, 28, 4570
309, 110, 42, 4108
309, 112, 9, 5337
309, 114, 2, 5602
309, 115, 47, 5764
309, 119, 61, 6161
309, 125, 76, 6702
309, 128, 75, 6953
309, 130, 85, 7459
309, 131, 115, 7620
309, 135, 13, 5511
309, 136, 109, 8214
309, 139, 120, 8641
309, 141, 105, 8700
309, 144, 66, 8952
309, 147, 108, 9589
309, 150, 18, 10028
309, 157, 14, 10953
309, 158, 28, 11177
309, 161, 25, 11440
309, 162, 6, 11753
309, 162, 160, 11907
309, 165, 52, 12189
309, 168, 25, 10642
309, 169, 152, 12898
309, 172, 119, 13377
309, 176, 153, 13536
309, 179, 127, 14470
63, 26, 17, 368
63, 35, 25, 654
63, 50, 31, 1294
63, 56, 13, 1588
63, 63, 38, 2035
63, 72, 64, 2653
63, 78, 52, 2970
63, 84, 39, 3358
63, 96, 95, 4224
63, 100, 57, 4399
63, 106, 34, 4803
63, 111, 17, 5252
63, 117, 61, 5963
63, 122, 78, 6533
63, 126, 20, 5975
63, 127, 119, 7106
63, 137, 105, 8349
63, 141, 86, 8538
63, 144, 21, 9024
63, 147, 94, 9671
63, 149, 47, 9932
63, 150, 146, 10181
63, 155, 105, 10583
63, 157, 66, 11057
63, 158, 51, 11200
63, 160, 0, 10303
63, 161, 14, 11462
63, 162, 12, 11759
63, 164, 34, 11357
63, 166, 88, 12411
63, 171, 34, 12967
63, 172, 170, 13428
63, 176, 6, 10775
63, 176, 164, 13932
63, 179, 21, 14293
63, 179, 169, 14512
63, 180, 150, 14673
320, 34, 11, 605
320, 43, 43, 979
320, 63, 19, 1974
320, 68, 52, 2377
320, 74, 7, 2740
320, 76, 6, 2890
320, 78, 22, 2629
320, 84, 21, 3274
320, 89, 59, 3461
320, 99, 9, 4089
320, 104, 104, 4758
320, 106, 17, 4849
320, 108, 106, 5130
320, 112, 59, 5395
320, 114, 95, 5697
320, 116, 53, 5781
320, 120, 65, 6178
320, 124, 45, 6714
320, 129, 102, 7333
320, 133, 54, 7789
320, 136, 51, 8158
320, 137, 75, 8319
320, 140, 129, 8782
320, 146, 129, 9565
320, 151, 108, 9488
320, 159, 100, 11264
320, 162, 1, 11748
320, 163, 9, 11866
320, 167, 64, 7766
320, 168, 2, 12475
320, 170, 96, 13011
320, 173, 113, 13516
320, 177, 164, 14142
320, 178, 158, 14322
320, 181, 119, 14783
288, 2, 1, 5
288, 16, 2, 139
288, 21, 3, 235
288, 32, 15, 543
288, 36, 36, 701
288, 40, 6, 825
288, 50, 27, 1290
288, 53, 8, 1425
288, 55, 55, 1577
288, 74, 31, 2756
288, 81, 36, 3231
288, 85, 45, 3292
288, 88, 81, 3698
288, 93, 86, 3946
288, 96, 30, 4022
288, 101, 98, 4476
288, 108, 79, 4969
288, 114, 19, 5432
288, 117, 39, 5945
288, 122, 68, 6529
288, 124, 15, 6267
288, 129, 36, 7280
288, 131, 72, 7514
288, 134, 93, 7799
288, 136, 73, 8100
288, 139, 67, 8588
288, 143, 59, 9131
288, 145, 130, 9438
288, 147, 111, 9699
288, 150, 105, 10140
288, 154, 37, 10319
288, 158, 77, 11226
288, 161, 91, 10778
288, 163, 54, 11906
288, 165, 105, 12295
288, 168, 17, 12506
288, 172, 68, 13326
288, 174, 50, 10991
288, 176, 9, 13584
288, 179, 108, 14451
288, 181, 161, 14578
161, 23, 9, 285
161, 38, 10, 750
161, 43, 31, 967
161, 51, 29, 1343
161, 60, 26, 1838
161, 64, 1, 2060
161, 67, 31, 2288
161, 70, 28, 2492
161, 78, 54, 3091
161, 86, 14, 3063
161, 88, 49, 3580
161, 97, 86, 4264
161, 109, 108, 5200
161, 118, 47, 6042
161, 121, 120, 6459
161, 124, 39, 6733
161, 129, 116, 7360
161, 135, 94, 8020
161, 140, 100, 8722
161, 143, 9, 9081
161, 145, 55, 7900
161, 147, 107, 9695
161, 149, 62, 9947
161, 151, 150, 10315
161, 157, 33, 10923
161, 160, 8, 11450
161, 161, 114, 11699
161, 162, 93, 11828
161, 163, 151, 12021
161, 168, 152, 12360
161, 173, 84, 13464
161, 179, 149, 14492
161, 180, 157, 14680
122, 31, 22, 518
122, 38, 16, 756
122, 41, 37, 890
122, 52, 17, 1381
122, 58, 36, 1729
122, 63, 32, 2029
122, 69, 32, 2426
122, 72, 71, 2660
122, 91, 66, 3153
122, 94, 48, 3662
122, 104, 56, 4254
122, 106, 69, 4920
122, 109, 39, 5147
122, 115, 24, 5733
122, 121, 27, 6366
122, 123, 86, 6670
122, 127, 53, 7050
122, 130, 89, 7414
122, 133, 85, 7535
122, 136, 30, 7358
122, 137, 137, 8381
122, 141, 52, 8753
122, 144, 7, 8342
122, 148, 45, 9735
122, 151, 87, 10251
122, 154, 6, 10083
122, 156, 47, 10880
122, 159, 69, 11362
122, 165, 2, 12200
122, 166, 139, 12452
122, 171, 61, 13147
122, 172, 168, 13426
122, 177, 25, 12985
122, 177, 142, 14129
122, 178, 119, 14283
64, 12, 9, 88
64, 32, 14, 542
64, 51, 5, 1319
64, 59, 24, 1776
64, 66, 42, 2231
64, 72, 56, 2640
64, 76, 49, 2925
64, 81, 59, 3262
64, 85, 81, 3456
64, 88, 14, 3518
64, 92, 37, 3535
64, 101, 51, 4458
64, 112, 67, 5345
64, 115, 3, 5649
64, 120, 59, 6277
64, 122, 103, 6564
64, 126, 66, 6697
64, 128, 54, 7169
64, 129, 74, 7077
64, 131, 61, 7566
64, 135, 34, 7556
64, 138, 28, 8410
64, 140, 28, 8682
64, 145, 109, 8989
64, 148, 140, 9876
64, 154, 50, 9715
64, 156, 96, 10930
64, 159, 117, 9267
64, 162, 92, 11806
64, 166, 59, 11524
64, 170, 120, 13035
64, 172, 51, 13309
64, 173, 173, 13575
64, 181, 129, 14701
289, 2, 2, 6
289, 34, 10, 604
289, 42, 30, 922
289, 50, 38, 1301
289, 54, 5, 1476
289, 62, 19, 1937
289, 68, 40, 2365
289, 72, 29, 2554
289, 76, 59, 2943
289, 80, 43, 2838
289, 87, 41, 3460
289, 95, 16, 4030
289, 96, 72, 4161
289, 103, 83, 4648
289, 111, 34, 4248
289, 113, 38, 5526
289, 115, 56, 5773
289, 119, 44, 6115
289, 122, 85, 6546
289, 124, 14, 6174
289, 126, 87, 6960
289, 128, 82, 6536
289, 131, 104, 7609
289, 134, 15, 7466
289, 136, 60, 8167
289, 137, 63, 8155
289, 141, 124, 8908
289, 146, 106, 9539
289, 149, 106, 9991
289, 150, 111, 10146
289, 155, 82, 10020
289, 158, 42, 11169
289, 160, 155, 11579
289, 163, 111, 10902
289, 166, 47, 12171
289, 171, 26, 12949
289, 172, 104, 13362
289, 174, 76, 13129
289, 176, 100, 13914
289, 178, 161, 14318
289, 180, 26, 14539
267, 25, 18, 343
267, 35, 33, 662
267, 64, 32, 2091
267, 68, 6, 2331
267, 69, 60, 2454
267, 72, 40, 2598
267, 79, 67, 2816
267, 84, 68, 3364
267, 93, 16, 3802
267, 94, 66, 3758
267, 97, 95, 4273
267, 102, 58, 4150
267, 106, 52, 4888
267, 109, 52, 3385
267, 111, 77, 5284
267, 117, 84, 5097
267, 121, 20, 6008
267, 123, 26, 6610
267, 127, 44, 7041
267, 130, 37, 7411
267, 132, 51, 7675
267, 134, 134, 7978
267, 139, 22, 8502
267, 143, 105, 9177
267, 146, 75, 9465
267, 151, 54, 10216
267, 153, 111, 9833
267, 157, 21, 11006
267, 158, 3, 11112
267, 162, 39, 11786
267, 164, 70, 11877
267, 167, 119, 12435
267, 171, 119, 13205
267, 174, 113, 13644
267, 178, 45, 13955
267, 180, 128, 14651
69, 14, 1, 107
69, 19, 7, 198
69, 32, 22, 550
69, 53, 15, 1432
69, 58, 6, 1699
69, 60, 41, 1853
69, 65, 47, 2171
69, 73, 44, 2688
69, 80, 51, 3160
69, 83, 69, 3337
69, 90, 80, 3775
69, 96, 74, 4181
69, 102, 46, 4511
69, 105, 79, 4824
69, 110, 89, 5265
69, 117, 7, 5165
69, 120, 114, 6332
69, 122, 33, 6491
69, 126, 43, 6766
69, 130, 24, 7366
69, 134, 4, 4725
69, 134, 114, 7958
69, 136, 64, 8103
69, 138, 55, 8437
69, 141, 89, 7092
69, 143, 41, 9113
69, 146, 135, 9576
69, 156, 58, 10885
69, 157, 152, 11143
69, 160, 154, 11578
69, 168, 157, 12742
69, 171, 136, 13222
69, 172, 142, 13400
69, 174, 98, 12348
69, 176, 76, 13679
69, 178, 108, 14272
308, 21, 16, 248
308, 30, 26, 491
308, 41, 21, 875
308, 49, 12, 1213
308, 53, 28, 1445
308, 62, 23, 1956
308, 69, 41, 2435
308, 77, 23, 2984
308, 84, 69, 3375
308, 94, 57, 3679
308, 103, 91, 4656
308, 113, 62, 5433
308, 120, 25, 6140
308, 121, 80, 6410
308, 123, 76, 6660
308, 126, 6, 6204
308, 127, 96, 7084
308, 132, 131, 7751
308, 138, 84, 8466
308, 141, 102, 7609
308, 142, 96, 9025
308, 144, 86, 9151
308, 149, 23, 9901
308, 151, 21, 10015
308, 155, 67, 10745
308, 157, 35, 11009
308, 160, 12, 9467
308, 160, 120, 11433
308, 162, 54, 11801
308, 163, 105, 11110
308, 166, 118, 11718
308, 169, 133, 12861
308, 172, 109, 13367
308, 176, 107, 13921
308, 180, 102, 14625
14, 15, 12, 133
14, 18, 12, 184
14, 39, 39, 818
14, 43, 28, 964
14, 59, 4, 1756
14, 65, 46, 2170
14, 69, 47, 2441
14, 74, 57, 2790
14, 80, 45, 3079
14, 87, 48, 3512
14, 92, 8, 3638
14, 99, 48, 3502
14, 102, 76, 4334
14, 106, 57, 4853
14, 111, 61, 5332
14, 117, 54, 5957
14, 121, 13, 5970
14, 126, 68, 6959
14, 128, 88, 7203
14, 130, 83, 7437
14, 132, 100, 7699
14, 135, 46, 8018
14, 138, 6, 8385
14, 139, 6, 8527
14, 140, 118, 8771
14, 145, 31, 8317
14, 147, 4, 9011
14, 148, 81, 9817
14, 150, 30, 10010
14, 153, 32, 10325
14, 154, 131, 10654
14, 159, 84, 9648
14, 163, 94, 11275
14, 167, 32, 12228
14, 169, 37, 12436
14, 170, 115, 13030
14, 173, 127, 12133
14, 177, 106, 14094
14, 178, 86, 14250
14, 181, 16, 14421
126, 12, 10, 89
126, 33, 21, 581
126, 44, 27, 1007
126, 47, 4, 1122
126, 54, 37, 1508
126, 57, 18, 1650
126, 71, 38, 2566
126, 77, 10, 2971
126, 90, 68, 3688
126, 97, 32, 4077
126, 102, 83, 4572
126, 107, 91, 5049
126, 112, 77, 5428
126, 115, 1, 5693
126, 117, 38, 5943
126, 120, 87, 6305
126, 122, 9, 6470
126, 124, 32, 6674
126, 127, 7, 6437
126, 131, 75, 7578
126, 135, 43, 7476
126, 139, 131, 8652
126, 143, 6, 9078
126, 144, 58, 8961
126, 147, 100, 9687
126, 148, 92, 9792
126, 153, 67, 10446
126, 155, 155, 10833
126, 157, 22, 10760
126, 160, 29, 8095
126, 161, 57, 11642
126, 164, 98, 10770
126, 166, 107, 12425
126, 171, 42, 12942
126, 172, 169, 13427
126, 174, 122, 13653
126, 176, 173, 13987
62, 28, 14, 420
62, 34, 22, 616
62, 55, 29, 1541
62, 67, 66, 2323
62, 72, 6, 2599
62, 74, 58, 2791
62, 76, 15, 2899
62, 80, 32, 3116
62, 82, 28, 3241
62, 94, 54, 3992
62, 97, 53, 4003
62, 103, 87, 4652
62, 109, 45, 4802
62, 114, 91, 5693
62, 117, 83, 4857
62, 120, 16, 6234
62, 121, 9, 6347
62, 124, 100, 6782
62, 127, 103, 6901
62, 134, 39, 7886
62, 137, 24, 8006
62, 141, 118, 8905
62, 146, 47, 9479
62, 150, 131, 10166
62, 154, 8, 10530
62, 156, 121, 10955
62, 159, 158, 11444
